Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,Flow Pattern
1.55568,0.10075,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.57999,0.15106,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.60468,0.25157,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.08902,0.25157,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
0.63292,0.24782,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
0.65285,0.15802,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.68108,0.38288,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.03953,0.42527,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.51578,0.4127,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.51578,0.64725,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.65522,0.67705,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
0.99228,0.67705,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.05577,1.11071,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.55568,1.07789,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.40144,1.04603,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.47708,1.69049,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.62975,1.6161,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.03953,1.66532,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.07227,2.5346,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.32811,2.49686,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.5551,4.28471,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.57999,4.15808,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.05577,3.9751,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.36449,6.82144,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.65522,6.23431,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
0.96198,6.71988,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.03953,10.0753,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.70735,10.0753,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.51578,9.92528,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.32811,16.2827,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.53174,17.5509,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.03953,17.0322,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.07227,26.7122,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
1.57999,26.7122,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
2.32811,25.9227,0.001,0.00002,1000,1.8,0.07,-90,0.051,I
0.00317,0.00863,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
0.0011,0.00985,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
2.64908,0.01637,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
1.7451,0.01586,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
1.74167,0.02493,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
2.57928,0.02496,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
2.63868,0.0375,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
1.87109,0.03803,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
2.56843,0.0626,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
2.50146,0.0969,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
2.49654,0.15461,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
2.68054,0.25815,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
2.54758,0.38771,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
4.04969,0.61974,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
3.0937,0.58286,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
3.94077,1.05012,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
4.03152,1.57772,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
3.92419,2.59401,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
4.01343,4.01653,0.001,0.00002,1000,1.8,0.07,-70,0.051,DB
0.66977,0.01581,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.39022,0.01602,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.25706,0.01553,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.1652,0.01598,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.10363,0.01595,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.01056,0.01536,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00159,0.01597,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00167,0.09154,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.01054,0.09497,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.10569,0.09871,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.16437,0.09169,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.25555,0.09755,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.40725,0.09772,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.6492,0.09498,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.66396,0.15854,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.63121,0.24538,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.63014,0.39146,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.61371,0.62441,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.64357,0.96677,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.64248,1.4964,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.97201,2.61781,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
1.01901,4.05339,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
1.04248,6.4674,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.67336,2.57476,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.10501,0.98896,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.01076,0.97976,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00167,0.98715,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00163,9.87223,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.10184,10.2102,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.16613,10.2324,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.22831,9.94324,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.3911,10.118,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.62362,6.45242,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.65378,10.1422,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.16189,16.076,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.09927,15.5646,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.06551,16.2531,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.04016,15.9746,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.02523,15.7019,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.01665,15.9096,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00996,16.3574,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00997,9.80379,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00171,25.4883,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00272,25.5421,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00434,25.214,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
0.00673,26.0387,0.001,0.00002,1000,1.8,0.07,-70,0.051,SW
1.04218,0.01537,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.98494,0.0923,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.983,0.15407,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.98134,0.24579,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.00366,0.39217,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.00197,0.6163,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.00028,0.92568,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.99803,1.56854,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.3057,1.91015,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.54774,2.70324,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.66274,4.12349,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.65947,6.10142,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.6162,9.73309,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.99077,10.1608,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.65296,16.2486,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.9891,15.7284,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.62135,16.1757,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.39044,16.1416,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.23941,15.8639,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.00996,24.5617,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.01585,24.6153,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.02584,24.3025,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.03821,25.4722,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.06385,25.5332,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.10162,24.829,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.16567,25.2637,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.23908,24.1883,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.38989,26.1413,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.63566,26.2002,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
0.98715,26.2555,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.69055,25.9273,0.001,0.00002,1000,1.8,0.07,-70,0.051,A
1.57583,0.03744,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
1.61167,0.06156,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
1.6896,0.09676,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
1.60534,0.15907,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
1.60173,0.25378,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
1.67918,0.38708,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
1.67541,0.67597,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
2.3614,0.64701,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
2.47488,1.03249,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
1.67259,1.00021,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
1.71062,1.62018,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
2.35212,1.62235,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
2.46378,2.7498,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
2.52051,4.19391,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
2.45479,6.29876,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
2.51062,9.75294,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
2.50427,16.7777,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
2.43897,25.9711,0.001,0.00002,1000,1.8,0.07,-70,0.051,I
4.20277,0.60873,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
4.21756,0.97488,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
3.94326,1.58338,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
3.95603,2.46863,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
4.06223,3.59724,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
2.62813,0.96615,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
2.6191,0.60319,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
2.6101,0.37659,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
2.54132,0.24819,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
2.53241,0.15287,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
2.58454,0.09802,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
1.9466,0.09958,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
1.90693,0.15116,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
1.60522,0.05898,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
1.67718,0.03681,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
1.71195,0.02392,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
1.66684,0.01555,0.001,0.00002,1000,1.8,0.07,-80,0.051,DB
0.41366,0.01527,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.39583,0.02448,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.40657,0.0387,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.40791,0.06287,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.40915,0.09809,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.4105,0.15937,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.41163,0.23878,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.4129,0.3776,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.41418,0.58912,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.39649,1.0106,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.39761,1.53474,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.39909,2.63127,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.40019,3.94299,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.4109,5.90611,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.26849,6.17865,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.26304,9.90767,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.15267,10.2418,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.09971,10.0169,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.09312,15.0294,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.0594,15.3129,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.03973,15.3841,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.02534,15.6766,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.01616,15.3409,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.01031,15.6304,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.00152,24.99,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.00244,24.5134,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.00401,24.7002,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.00159,9.42417,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.01004,10.0084,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.00153,0.95629,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.00991,0.9652,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.09823,0.98342,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.14686,1.00649,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.25904,1.00098,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.09451,0.09527,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.14807,0.09495,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.2611,0.0958,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.27696,0.01615,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.15712,0.01621,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.09568,0.01604,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.01039,0.01562,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.00153,0.01538,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.00148,0.09572,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.0105,0.09689,0.001,0.00002,1000,1.8,0.07,-80,0.051,SW
0.58962,0.01565,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.59132,0.02376,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.60745,0.03807,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.60954,0.06269,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.6113,0.09519,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.64303,0.15458,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.64497,0.23791,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.63196,0.38133,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.60481,0.6196,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.60689,1.02016,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.62323,1.54861,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.64041,2.58364,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.64221,3.87051,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.61457,6.28992,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.63143,10.2145,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.63325,15.51,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.63521,24.1951,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.39339,10.2692,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.41371,16.2303,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.39597,26.7415,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.24574,15.473,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.15676,15.5559,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.15723,24.6066,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.24653,25.1415,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.10515,24.7245,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.05959,25.2335,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.03892,25.7096,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.02729,25.4722,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.01474,24.3144,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.0101,25.4365,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.006,25.2512,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.89813,0.24369,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.96704,0.37479,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.97058,0.62529,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.97379,1.00197,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
1.04894,1.626,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
1.0038,2.60661,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.98335,4.0123,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
1.01003,6.25642,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.98952,9.7598,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
1.01672,15.8471,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.97269,24.3966,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
1.58906,10.3838,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
1.62098,6.14056,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
1.6153,3.78179,0.001,0.00002,1000,1.8,0.07,-80,0.051,A
0.99112,0.01498,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
0.97126,0.02433,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
0.99789,0.03951,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
0.93254,0.06166,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.00415,0.09611,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.50104,0.09978,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.54166,0.15347,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
0.96108,0.15617,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.11093,0.24002,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.66006,0.23601,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.74621,0.3729,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.67165,0.62222,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.59993,0.99719,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.64346,1.55471,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
2.45773,1.63425,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
2.58454,2.47906,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.64924,2.52441,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.77566,3.77807,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
2.71867,3.86345,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
2.60167,6.10871,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
2.61175,10.3256,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
2.61947,15.4622,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.55657,15.7672,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
2.62869,25.0991,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
1.48979,25.6158,0.001,0.00002,1000,1.8,0.07,-80,0.051,I
2.56699,0.02346,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
2.55045,0.03801,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
4.03039,0.03867,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
3.90439,0.06078,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
3.88141,0.09552,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
3.95631,0.15246,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
3.93192,0.23965,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
3.809,0.38235,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
3.88141,0.61952,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
3.76324,0.9448,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
4.76006,3.84287,0.001,0.00002,1000,1.8,0.07,50,0.051,DB
0.0023,14.302,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.00383,14.3281,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.0056,14.7884,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.00954,13.9486,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.01469,14.1819,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.02379,14.2078,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.0376,13.8082,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.05937,14.0411,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.09872,13.0442,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.15573,14.304,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.23226,23.9246,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.15082,24.253,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.09083,23.1376,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.00973,23.3041,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.00223,24.6274,0.001,0.00002,1000,1.8,0.07,50,0.051,A
0.00249,0.0151,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.0106,0.01567,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.10463,0.01561,0.001,0.00002,1000,1.8,0.07,50,0.051,I
1.54339,0.02341,0.001,0.00002,1000,1.8,0.07,50,0.051,I
1.02706,0.02371,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.64975,0.02402,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.40067,0.02433,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.26004,0.02428,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.16451,0.02423,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.10144,0.02417,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.06098,0.02523,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.03959,0.02443,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.02504,0.02438,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.01584,0.02432,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.01055,0.02391,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.00618,0.02422,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.00401,0.02345,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.00241,0.02375,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.0024,0.03735,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.00399,0.03859,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.00584,0.03924,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.01023,0.0376,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.01536,0.03883,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.02491,0.03776,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.03836,0.03959,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.06383,0.03793,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.10352,0.03744,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.16345,0.03986,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.25198,0.03875,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.41898,0.03944,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.64574,0.03834,0.001,0.00002,1000,1.8,0.07,50,0.051,I
1.04688,0.03901,0.001,0.00002,1000,1.8,0.07,50,0.051,I
1.61348,0.03793,0.001,0.00002,1000,1.8,0.07,50,0.051,I
2.13474,0.03798,0.001,0.00002,1000,1.8,0.07,50,0.051,I
2.60039,0.05886,0.001,0.00002,1000,1.8,0.07,50,0.051,I
1.60353,0.06053,0.001,0.00002,1000,1.8,0.07,50,0.051,I
1.01444,0.06132,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.67526,0.06213,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.41663,0.06107,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.10291,0.05977,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.01017,0.06187,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.00245,0.06147,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.00238,0.09379,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.01012,0.09441,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.10236,0.09257,0.001,0.00002,1000,1.8,0.07,50,0.051,I
0.98355,0.09353,0.001,0.00002,1000,1.8,0.07,50,0.051,I
1.5534,0.09805,0.001,0.00002,1000,1.8,0.07,50,0.051,I
2.51981,0.09392,0.001,0.00002,1000,1.8,0.07,50,0.051,I
2.56843,0.14989,0.001,0.00002,1000,1.8,0.07,50,0.051,I
1.62486,0.15187,0.001,0.00002,1000,1.8,0.07,50,0.051,I
